spin_half,charge_1_3,has_charge,Strong,EM,Weak,logMass,stable_band,novelty,novelty_norm,propagation_fraction,measurability,score_v02,universal_potential_speed_mps
0,1,1,1,1,1,0,0,1.0361931022375688,0.5877876701067443,0.0,1.0,0.6732832185587094,299792458
0,1,1,1,1,1,-3,1,1.0361931022375688,0.5877876701067443,0.0,1.0,0.6732832185587094,299792458
0,3,1,1,1,1,-3,1,1.0361931022375688,0.5877876701067443,0.0,1.0,0.6732832185587094,299792458
1,6,1,1,1,1,-8,0,1.030432619446781,0.5845199965901232,0.0,1.0,0.6714859981245678,299792458
1,6,1,0,1,1,-7,0,1.3665090335506422,0.7751616559462453,0.0,0.7,0.671338910770435,299792458
0,6,1,0,1,1,-7,1,1.3665090335506422,0.7751616559462453,0.0,0.7,0.671338910770435,299792458
1,6,1,0,1,0,-4,1,1.5893637398360607,0.9015775221558975,0.0,0.5,0.6708676371857436,299792458
1,5,1,0,1,0,-5,0,1.5888286305431307,0.9012739777259408,0.0,0.5,0.6707006877492674,299792458
1,4,1,0,1,0,-6,0,1.5888286305431307,0.9012739777259408,0.0,0.5,0.6707006877492674,299792458
0,-5,1,0,1,0,-7,0,1.5888286305431307,0.9012739777259408,0.0,0.5,0.6707006877492674,299792458
0,3,1,1,1,1,2,1,1.023809523809524,0.5807629999983577,0.0,1.0,0.6694196499990968,299792458
0,3,1,1,1,1,-2,1,1.023809523809524,0.5807629999983577,0.0,1.0,0.6694196499990968,299792458
0,-2,1,1,1,1,5,0,1.0238095238095237,0.5807629999983576,0.0,1.0,0.6694196499990966,299792458
0,1,1,1,1,1,2,1,1.0238095238095237,0.5807629999983576,0.0,1.0,0.6694196499990966,299792458
0,1,1,1,1,1,-2,1,1.0238095238095237,0.5807629999983576,0.0,1.0,0.6694196499990966,299792458
0,-2,1,1,1,1,-1,0,1.0238095238095237,0.5807629999983576,0.0,1.0,0.6694196499990966,299792458
0,1,1,1,1,1,1,0,1.0238095238095237,0.5807629999983576,0.0,1.0,0.6694196499990966,299792458
0,-2,1,1,1,1,-2,1,1.0238095238095237,0.5807629999983576,0.0,1.0,0.6694196499990966,299792458
0,4,1,1,1,1,2,0,1.0238095238095237,0.5807629999983576,0.0,1.0,0.6694196499990966,299792458
0,-2,1,1,1,1,2,1,1.0238095238095237,0.5807629999983576,0.0,1.0,0.6694196499990966,299792458
1,3,1,0,1,0,-8,0,1.5843623580584882,0.8987404539144611,0.0,0.5,0.6693072496529536,299792458
0,3,1,1,1,1,1,0,1.0227015045197394,0.5801344684289336,0.0,1.0,0.6690739576359135,299792458
0,2,1,1,1,1,-3,1,1.0227015045197394,0.5801344684289336,0.0,1.0,0.6690739576359135,299792458
0,2,1,1,1,1,0,0,1.0227015045197394,0.5801344684289336,0.0,1.0,0.6690739576359135,299792458
0,2,1,1,1,1,3,1,1.0227015045197394,0.5801344684289336,0.0,1.0,0.6690739576359135,299792458
0,-1,1,1,1,1,3,1,1.0227015045197394,0.5801344684289336,0.0,1.0,0.6690739576359135,299792458
0,-1,1,1,1,1,-3,1,1.0227015045197394,0.5801344684289336,0.0,1.0,0.6690739576359135,299792458
0,-1,1,1,1,1,-2,0,1.0227015045197394,0.5801344684289336,0.0,1.0,0.6690739576359135,299792458
1,5,1,0,1,1,-8,0,1.3586040588273434,0.7706775046188267,0.0,0.7,0.6688726275403547,299792458
0,5,1,0,1,1,-8,1,1.3586040588273434,0.7706775046188267,0.0,0.7,0.6688726275403547,299792458
1,5,1,0,1,0,-7,1,1.5811388300841898,0.8969118854811785,0.0,0.5,0.6683015370146482,299792458
0,-6,1,0,1,0,-5,0,1.5811388300841898,0.8969118854811785,0.0,0.5,0.6683015370146482,299792458
1,6,1,0,1,0,-3,0,1.5811388300841898,0.8969118854811785,0.0,0.5,0.6683015370146482,299792458
1,6,1,0,1,0,3,1,1.5780883409338602,0.8951814745119429,0.0,0.5,0.6673498109815685,299792458
1,6,1,0,1,0,-3,1,1.5780883409338602,0.8951814745119429,0.0,0.5,0.6673498109815685,299792458
0,-2,1,1,1,1,4,0,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,-2,1,1,1,1,1,1,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,4,1,1,1,1,5,0,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,4,1,1,1,1,3,0,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,3,1,1,1,1,-1,1,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,-2,1,1,1,1,2,0,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,-2,1,1,1,1,-1,1,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,3,1,1,1,1,1,1,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,1,1,1,1,1,1,1,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,1,1,1,1,1,2,0,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,1,1,1,1,1,-1,1,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,-2,1,1,1,1,0,0,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,1,1,1,1,1,4,0,1.0163069509720497,0.5765071139106948,0.0,1.0,0.667078912650882,299792458
0,3,1,1,1,1,0,1,1.0137937550497034,0.5750814862236086,0.0,1.0,0.6662948174229847,299792458
0,4,1,1,1,1,4,0,1.0137937550497031,0.5750814862236083,0.0,1.0,0.6662948174229846,299792458
0,1,1,1,1,1,5,0,1.0137937550497031,0.5750814862236083,0.0,1.0,0.6662948174229846,299792458
0,-2,1,1,1,1,1,0,1.0137937550497031,0.5750814862236083,0.0,1.0,0.6662948174229846,299792458
0,1,1,1,1,1,0,1,1.0137937550497031,0.5750814862236083,0.0,1.0,0.6662948174229846,299792458
0,-2,1,1,1,1,3,0,1.0137937550497031,0.5750814862236083,0.0,1.0,0.6662948174229846,299792458
0,1,1,1,1,1,3,0,1.0137937550497031,0.5750814862236083,0.0,1.0,0.6662948174229846,299792458
0,-2,1,1,1,1,0,1,1.0137937550497031,0.5750814862236083,0.0,1.0,0.6662948174229846,299792458
1,-6,1,1,1,1,-8,1,1.0104331035201404,0.573175133509682,0.0,1.0,0.6652463234303251,299792458
1,-6,1,1,1,1,-7,0,1.0104331035201404,0.573175133509682,0.0,1.0,0.6652463234303251,299792458
0,-1,1,1,1,1,5,0,1.0101525445522108,0.5730159845038347,0.0,1.0,0.6651587914771091,299792458
0,3,1,1,1,1,2,0,1.0101525445522108,0.5730159845038347,0.0,1.0,0.6651587914771091,299792458
0,-1,1,1,1,1,2,1,1.0101525445522108,0.5730159845038347,0.0,1.0,0.6651587914771091,299792458
0,2,1,1,1,1,1,0,1.0101525445522108,0.5730159845038347,0.0,1.0,0.6651587914771091,299792458
0,-1,1,1,1,1,-1,0,1.0101525445522108,0.5730159845038347,0.0,1.0,0.6651587914771091,299792458
0,2,1,1,1,1,-2,1,1.0101525445522108,0.5730159845038347,0.0,1.0,0.6651587914771091,299792458
0,-1,1,1,1,1,-2,1,1.0101525445522108,0.5730159845038347,0.0,1.0,0.6651587914771091,299792458
0,2,1,1,1,1,2,1,1.0101525445522108,0.5730159845038347,0.0,1.0,0.6651587914771091,299792458
1,6,1,0,1,0,2,1,1.5699849068413845,0.8905847457412202,0.0,0.5,0.6648216101576712,299792458
1,6,1,0,1,0,-2,1,1.5699849068413845,0.8905847457412202,0.0,0.5,0.6648216101576712,299792458
1,6,1,0,1,0,1,1,1.565102707575695,0.8878152846000683,0.0,0.5,0.6632984065300376,299792458
0,-4,1,0,1,0,-8,0,1.565102707575695,0.8878152846000683,0.0,0.5,0.6632984065300376,299792458
1,6,1,0,1,0,-1,1,1.565102707575695,0.8878152846000683,0.0,0.5,0.6632984065300376,299792458
1,6,1,0,1,0,0,1,1.5634719199411433,0.8868902090884846,0.0,0.5,0.6627896149986665,299792458
0,-1,1,1,1,1,0,0,1.0025477748298715,0.5687021265297375,0.0,1.0,0.6627861695913556,299792458
0,3,1,1,1,1,3,0,1.0025477748298715,0.5687021265297375,0.0,1.0,0.6627861695913556,299792458
0,3,1,1,1,1,5,0,1.0025477748298715,0.5687021265297375,0.0,1.0,0.6627861695913556,299792458
0,-1,1,1,1,1,1,1,1.0025477748298715,0.5687021265297375,0.0,1.0,0.6627861695913556,299792458
0,-1,1,1,1,1,4,0,1.0025477748298715,0.5687021265297375,0.0,1.0,0.6627861695913556,299792458
0,-1,1,1,1,1,2,0,1.0025477748298715,0.5687021265297375,0.0,1.0,0.6627861695913556,299792458
0,2,1,1,1,1,1,1,1.0025477748298715,0.5687021265297375,0.0,1.0,0.6627861695913556,299792458
0,2,1,1,1,1,-1,1,1.0025477748298715,0.5687021265297375,0.0,1.0,0.6627861695913556,299792458
0,2,1,1,1,1,4,0,1.0025477748298715,0.5687021265297375,0.0,1.0,0.6627861695913556,299792458
0,2,1,1,1,1,2,0,1.0025477748298715,0.5687021265297375,0.0,1.0,0.6627861695913556,299792458
0,-1,1,1,1,1,-1,1,1.0025477748298715,0.5687021265297375,0.0,1.0,0.6627861695913556,299792458
0,-4,1,0,1,0,-7,0,1.562383782525992,0.8862729556493075,0.0,0.5,0.6624501256071191,299792458
1,5,1,0,1,0,-4,0,1.5612948867385716,0.8856552720182402,0.0,0.5,0.6621103996100322,299792458
0,-5,1,0,1,0,-6,0,1.5612948867385716,0.8856552720182402,0.0,0.5,0.6621103996100322,299792458
1,4,1,0,1,0,-5,0,1.5612948867385716,0.8856552720182402,0.0,0.5,0.6621103996100322,299792458
1,4,1,0,1,0,-8,1,1.5612948867385716,0.8856552720182402,0.0,0.5,0.6621103996100322,299792458
0,-1,1,1,1,1,1,0,1.0,0.567256883719326,0.0,1.0,0.6619912860456294,299792458
0,-1,1,1,1,1,0,1,1.0,0.567256883719326,0.0,1.0,0.6619912860456294,299792458
0,-1,1,1,1,1,3,0,1.0,0.567256883719326,0.0,1.0,0.6619912860456294,299792458
0,2,1,1,1,1,3,0,1.0,0.567256883719326,0.0,1.0,0.6619912860456294,299792458
0,2,1,1,1,1,5,0,1.0,0.567256883719326,0.0,1.0,0.6619912860456294,299792458
0,2,1,1,1,1,0,1,1.0,0.567256883719326,0.0,1.0,0.6619912860456294,299792458
0,3,1,1,1,1,4,0,1.0,0.567256883719326,0.0,1.0,0.6619912860456294,299792458
1,5,1,0,1,0,-6,1,1.5600235477029682,0.8849340961987532,0.0,0.5,0.6617137529093142,299792458
0,-6,1,0,1,0,-4,0,1.5600235477029682,0.8849340961987532,0.0,0.5,0.6617137529093142,299792458
1,6,1,0,1,0,-2,0,1.5600235477029682,0.8849340961987532,0.0,0.5,0.6617137529093142,299792458
1,6,1,0,1,1,-8,1,1.3307798678554401,0.7548940407560935,0.0,0.7,0.6601917224158514,299792458
1,3,1,0,1,0,-7,0,1.5534687979236816,0.8812158692653951,0.0,0.5,0.6596687280959673,299792458
0,2,1,0,1,1,-8,1,1.3275811294714903,0.7530795343885808,0.0,0.7,0.6591937439137194,299792458
0,4,1,0,1,1,-8,1,1.3275811294714903,0.7530795343885808,0.0,0.7,0.6591937439137194,299792458
0,6,1,0,1,1,-6,1,1.3267268300719077,0.7525949271734103,0.0,0.7,0.6589272099453757,299792458
0,-6,1,0,1,1,-8,0,1.3267268300719077,0.7525949271734103,0.0,0.7,0.6589272099453757,299792458
1,6,1,0,1,1,-6,0,1.3267268300719077,0.7525949271734103,0.0,0.7,0.6589272099453757,299792458
0,-6,1,1,1,0,6,0,1.6554041234065426,0.939039384339718,0.0,0.4,0.656471661386845,299792458
1,6,1,0,1,0,-1,0,1.5419309389230644,0.874670939323912,0.0,0.5,0.6560690166281516,299792458
0,-6,1,0,1,0,-3,0,1.5419309389230644,0.874670939323912,0.0,0.5,0.6560690166281516,299792458
1,5,1,0,1,0,-5,1,1.5419309389230644,0.874670939323912,0.0,0.5,0.6560690166281516,299792458
0,3,1,0,1,1,-8,1,1.3170777796132696,0.7471214368793926,0.0,0.7,0.6559167902836659,299792458
1,5,1,0,1,1,-7,0,1.3147083516455735,0.7457773625542399,0.0,0.7,0.655177549404832,299792458
0,5,1,0,1,1,-7,1,1.3147083516455735,0.7457773625542399,0.0,0.7,0.655177549404832,299792458
1,4,1,0,1,1,-8,0,1.3147083516455735,0.7457773625542399,0.0,0.7,0.655177549404832,299792458
1,6,1,1,1,1,-7,0,0.977061168032533,0.5542446733812995,0.0,1.0,0.6548345703597147,299792458
1,4,1,0,1,0,-7,1,1.536590742882148,0.8716416763592915,0.0,0.5,0.6544029219976104,299792458
1,5,1,0,1,0,-3,0,1.536590742882148,0.8716416763592915,0.0,0.5,0.6544029219976104,299792458
0,-5,1,0,1,0,-5,0,1.536590742882148,0.8716416763592915,0.0,0.5,0.6544029219976104,299792458
1,4,1,0,1,0,-4,0,1.534375570068383,0.8703851043320553,0.0,0.5,0.6537118073826305,299792458
0,-4,1,0,1,0,-6,0,1.534375570068383,0.8703851043320553,0.0,0.5,0.6537118073826305,299792458
1,-6,1,1,1,1,-6,0,0.97182531580755,0.5512746001645408,0.0,1.0,0.6532010300904973,299792458
1,-6,1,1,1,1,-7,1,0.9718253158075502,0.5512746001645408,0.0,1.0,0.6532010300904973,299792458
1,6,1,0,1,0,0,0,1.5269684518879965,0.8661833655557085,0.0,0.5,0.6514008510556397,299792458
0,-6,1,0,1,0,3,1,1.5269684518879965,0.8661833655557085,0.0,0.5,0.6514008510556397,299792458
0,6,1,0,1,0,0,1,1.5269684518879965,0.8661833655557085,0.0,0.5,0.6514008510556397,299792458
0,-6,1,0,1,0,-2,0,1.5269684518879965,0.8661833655557085,0.0,0.5,0.6514008510556397,299792458
1,5,1,0,1,0,-4,1,1.5269684518879965,0.8661833655557085,0.0,0.5,0.6514008510556397,299792458
1,6,1,0,1,1,-7,1,1.3017082793177759,0.7384029820374476,0.0,0.7,0.6511216401205961,299792458
0,1,1,0,1,1,-8,1,1.3017082793177757,0.7384029820374475,0.0,0.7,0.6511216401205961,299792458
1,3,1,0,1,0,-6,0,1.52529689314733,0.8652351623535243,0.0,0.5,0.6508793392944383,299792458
0,6,1,0,1,0,-1,1,1.52529689314733,0.8652351623535243,0.0,0.5,0.6508793392944383,299792458
1,6,1,0,1,0,1,0,1.5152288168283161,0.8595239767557521,0.0,0.5,0.6477381872156637,299792458
1,5,1,0,1,0,-3,1,1.5152288168283161,0.8595239767557521,0.0,0.5,0.6477381872156637,299792458
0,6,1,0,1,0,1,1,1.5152288168283161,0.8595239767557521,0.0,0.5,0.6477381872156637,299792458
0,-6,1,0,1,0,-1,0,1.5152288168283161,0.8595239767557521,0.0,0.5,0.6477381872156637,299792458
1,5,1,0,1,0,3,1,1.5152288168283161,0.8595239767557521,0.0,0.5,0.6477381872156637,299792458
0,-3,1,0,1,0,-6,0,1.5152288168283161,0.8595239767557521,0.0,0.5,0.6477381872156637,299792458
0,-6,1,0,1,0,2,1,1.5152288168283161,0.8595239767557521,0.0,0.5,0.6477381872156637,299792458
1,5,1,0,1,0,-2,0,1.514854640055892,0.8593117224058666,0.0,0.5,0.6476214473232267,299792458
1,4,1,0,1,0,-6,1,1.514854640055892,0.8593117224058666,0.0,0.5,0.6476214473232267,299792458
0,-5,1,0,1,0,-4,0,1.514854640055892,0.8593117224058666,0.0,0.5,0.6476214473232267,299792458
0,6,1,0,1,1,-5,1,1.289676434661985,0.7315778353326086,0.0,0.7,0.6473678094329347,299792458
0,-6,1,0,1,1,-7,0,1.289676434661985,0.7315778353326086,0.0,0.7,0.6473678094329347,299792458
1,6,1,0,1,1,-5,0,1.289676434661985,0.7315778353326086,0.0,0.7,0.6473678094329347,299792458
1,4,1,0,1,0,-3,0,1.509230856356236,0.8561215923896882,0.0,0.5,0.6458668758143286,299792458
0,-4,1,0,1,0,-5,0,1.509230856356236,0.8561215923896882,0.0,0.5,0.6458668758143286,299792458
0,4,1,0,1,1,-7,1,1.2826241524910125,0.7275773797251934,0.0,0.7,0.6451675588488563,299792458
0,2,1,0,1,1,-7,1,1.2826241524910125,0.7275773797251934,0.0,0.7,0.6451675588488563,299792458
0,-6,1,0,1,0,1,1,1.5067873649806418,0.8547355050865736,0.0,0.5,0.6451045277976155,299792458
0,-3,1,0,1,0,-7,0,1.5067873649806418,0.8547355050865736,0.0,0.5,0.6451045277976155,299792458
1,5,1,0,1,0,-2,1,1.5067873649806418,0.8547355050865736,0.0,0.5,0.6451045277976155,299792458
0,-6,1,0,1,0,5,0,1.5067873649806418,0.8547355050865736,0.0,0.5,0.6451045277976155,299792458
0,-6,1,0,1,0,0,0,1.5067873649806418,0.8547355050865736,0.0,0.5,0.6451045277976155,299792458
1,5,1,0,1,0,2,1,1.5067873649806418,0.8547355050865736,0.0,0.5,0.6451045277976155,299792458
0,6,1,0,1,0,2,1,1.5067873649806418,0.8547355050865736,0.0,0.5,0.6451045277976155,299792458
1,6,1,0,1,0,2,0,1.5067873649806418,0.8547355050865736,0.0,0.5,0.6451045277976155,299792458
1,6,1,0,1,0,3,0,1.5016997172591886,0.8518495018946404,0.0,0.5,0.6435172260420523,299792458
0,-6,1,0,1,0,4,0,1.5016997172591886,0.8518495018946404,0.0,0.5,0.6435172260420523,299792458
0,-6,1,0,1,0,0,1,1.5016997172591886,0.8518495018946404,0.0,0.5,0.6435172260420523,299792458
1,5,1,0,1,0,-1,1,1.5016997172591886,0.8518495018946404,0.0,0.5,0.6435172260420523,299792458
0,-6,1,0,1,0,1,0,1.5016997172591886,0.8518495018946404,0.0,0.5,0.6435172260420523,299792458
1,6,1,0,1,0,5,0,1.5016997172591886,0.8518495018946404,0.0,0.5,0.6435172260420523,299792458
1,5,1,0,1,0,1,1,1.5016997172591886,0.8518495018946404,0.0,0.5,0.6435172260420523,299792458
0,-3,1,0,1,0,-8,0,1.5016997172591884,0.8518495018946403,0.0,0.5,0.6435172260420522,299792458
0,6,1,0,1,0,3,1,1.5016997172591884,0.8518495018946403,0.0,0.5,0.6435172260420522,299792458
1,6,1,0,1,1,-6,1,1.2759772387594537,0.7238068721554781,0.0,0.7,0.643093779685513,299792458
0,1,1,0,1,1,-7,1,1.2759772387594535,0.723806872155478,0.0,0.7,0.643093779685513,299792458
0,-6,1,0,1,0,3,0,1.5,0.8508853255789891,0.0,0.5,0.642986929068444,299792458
0,-6,1,0,1,0,2,0,1.5,0.8508853255789891,0.0,0.5,0.642986929068444,299792458
0,-6,1,0,1,0,-2,1,1.5,0.8508853255789891,0.0,0.5,0.642986929068444,299792458
1,5,1,0,1,0,0,1,1.5,0.8508853255789891,0.0,0.5,0.642986929068444,299792458
0,-6,1,0,1,0,-1,1,1.5,0.8508853255789891,0.0,0.5,0.642986929068444,299792458
1,6,1,0,1,0,4,0,1.5,0.8508853255789891,0.0,0.5,0.642986929068444,299792458
0,6,1,0,1,0,-2,1,1.5,0.8508853255789891,0.0,0.5,0.642986929068444,299792458
1,3,1,0,1,0,-8,1,1.5,0.8508853255789891,0.0,0.5,0.642986929068444,299792458
1,3,1,0,1,0,-5,0,1.5,0.8508853255789891,0.0,0.5,0.642986929068444,299792458
0,-3,1,0,1,0,-5,0,1.5,0.8508853255789891,0.0,0.5,0.642986929068444,299792458
1,-6,1,1,1,1,-6,1,0.9370794597216394,0.5315647741190869,0.0,1.0,0.6423606257654978,299792458
1,-6,1,1,1,1,-5,0,0.9370794597216393,0.5315647741190869,0.0,1.0,0.6423606257654978,299792458
1,4,1,0,1,1,-7,0,1.2733087578210416,0.7222931579740901,0.0,0.7,0.6422612368857495,299792458
0,-5,1,0,1,1,-8,0,1.2733087578210416,0.7222931579740901,0.0,0.7,0.6422612368857495,299792458
1,5,1,0,1,1,-6,0,1.2733087578210416,0.7222931579740901,0.0,0.7,0.6422612368857495,299792458
0,5,1,0,1,1,-6,1,1.2733087578210416,0.7222931579740901,0.0,0.7,0.6422612368857495,299792458
1,4,1,0,1,0,-5,1,1.496215937463331,0.8487387900566392,0.0,0.5,0.6418063345311515,299792458
0,-5,1,0,1,0,-3,0,1.496215937463331,0.8487387900566392,0.0,0.5,0.6418063345311515,299792458
1,5,1,0,1,0,-1,0,1.496215937463331,0.8487387900566392,0.0,0.5,0.6418063345311515,299792458
0,3,1,0,1,1,-7,1,1.2717495581974896,0.7214086912545377,0.0,0.7,0.6417747801899957,299792458
1,5,1,1,1,1,-8,0,0.9313146293146641,0.5282946343872557,0.0,1.0,0.6405620489129906,299792458
1,4,1,0,1,0,-2,0,1.4870949018692563,0.8435648198292512,0.0,0.5,0.6389606509060882,299792458
0,-4,1,0,1,0,-4,0,1.4870949018692563,0.8435648198292512,0.0,0.5,0.6389606509060882,299792458
1,6,1,1,1,1,-6,0,0.9261262066084154,0.5253514658914904,0.0,1.0,0.6389433062403197,299792458
1,-5,1,1,1,1,-8,0,0.9261262066084154,0.5253514658914904,0.0,1.0,0.6389433062403197,299792458
1,2,1,0,1,0,-8,0,1.4848058883494155,0.842266361153195,0.0,0.5,0.6382464986342573,299792458
1,5,1,0,1,0,0,0,1.4807916005205917,0.839989228749064,0.0,0.5,0.6369940758119852,299792458
0,-5,1,0,1,0,-2,0,1.4807916005205917,0.839989228749064,0.0,0.5,0.6369940758119852,299792458
1,4,1,0,1,0,-4,1,1.4807916005205917,0.839989228749064,0.0,0.5,0.6369940758119852,299792458
0,-5,1,0,1,0,3,1,1.4807916005205917,0.839989228749064,0.0,0.5,0.6369940758119852,299792458
1,6,1,0,1,1,-4,0,1.2555997022319247,0.7122475742869954,0.0,0.7,0.6367361658578474,299792458
1,5,1,0,1,1,-8,1,1.2555997022319247,0.7122475742869954,0.0,0.7,0.6367361658578474,299792458
0,-6,1,0,1,1,-6,0,1.2555997022319247,0.7122475742869954,0.0,0.7,0.6367361658578474,299792458
0,6,1,0,1,1,-4,1,1.2555997022319247,0.7122475742869954,0.0,0.7,0.6367361658578474,299792458
0,1,1,0,1,1,-6,1,1.2537924329220558,0.7112223883302375,0.0,0.7,0.6361723135816306,299792458
1,6,1,0,1,1,-5,1,1.2537924329220558,0.7112223883302375,0.0,0.7,0.6361723135816306,299792458
1,3,1,0,1,0,-4,0,1.4777257761126572,0.8382501187493884,0.0,0.5,0.6360375653121637,299792458
0,-6,1,0,1,0,-3,1,1.4777257761126572,0.8382501187493884,0.0,0.5,0.6360375653121637,299792458
0,-3,1,0,1,0,-4,0,1.4777257761126572,0.8382501187493884,0.0,0.5,0.6360375653121637,299792458
1,3,1,0,1,0,-7,1,1.4777257761126572,0.8382501187493884,0.0,0.5,0.6360375653121637,299792458
0,6,1,0,1,0,-3,1,1.4777257761126572,0.8382501187493884,0.0,0.5,0.6360375653121637,299792458
0,5,1,0,1,0,1,1,1.468682906027727,0.8331204884451323,0.0,0.5,0.6332162686448228,299792458
1,4,1,0,1,0,3,1,1.4686829060277273,0.8331204884451324,0.0,0.5,0.6332162686448228,299792458
0,-5,1,0,1,0,-1,0,1.468682906027727,0.8331204884451323,0.0,0.5,0.6332162686448228,299792458
0,-2,1,0,1,0,-6,0,1.468682906027727,0.8331204884451323,0.0,0.5,0.6332162686448228,299792458
1,4,1,0,1,0,-3,1,1.4686829060277273,0.8331204884451324,0.0,0.5,0.6332162686448228,299792458
0,-5,1,0,1,0,2,1,1.468682906027727,0.8331204884451323,0.0,0.5,0.6332162686448228,299792458
1,5,1,0,1,0,1,0,1.4686829060277273,0.8331204884451324,0.0,0.5,0.6332162686448228,299792458
0,-4,1,0,1,0,-3,0,1.4681038104255233,0.8327919924784506,0.0,0.5,0.6330355958631478,299792458
1,4,1,0,1,0,-1,0,1.4681038104255233,0.8327919924784506,0.0,0.5,0.6330355958631478,299792458
1,-6,1,1,1,1,-5,1,0.9066396554599891,0.5142975856125969,0.0,1.0,0.6328636720869283,299792458
1,-6,1,1,1,1,-4,0,0.9066396554599891,0.5142975856125969,0.0,1.0,0.6328636720869283,299792458
0,-5,1,1,1,0,6,0,1.5780883409338602,0.8951814745119429,0.0,0.4,0.6323498109815686,299792458
0,4,1,0,1,1,-6,1,1.2401539660100396,0.703485874091018,0.0,0.7,0.6319172307500599,299792458
0,2,1,0,1,1,-6,1,1.2401539660100396,0.703485874091018,0.0,0.7,0.6319172307500599,299792458
0,-4,1,0,1,1,-8,0,1.2401539660100396,0.703485874091018,0.0,0.7,0.6319172307500599,299792458
0,-2,1,0,1,0,-7,0,1.4599723539767517,0.828179367833221,0.0,0.5,0.6304986523082716,299792458
0,5,1,0,1,0,2,1,1.4599723539767517,0.828179367833221,0.0,0.5,0.6304986523082716,299792458
1,4,1,0,1,0,2,1,1.4599723539767515,0.8281793678332209,0.0,0.5,0.6304986523082715,299792458
1,4,1,0,1,0,-2,1,1.4599723539767515,0.8281793678332209,0.0,0.5,0.6304986523082715,299792458
0,-5,1,0,1,0,1,1,1.4599723539767515,0.8281793678332209,0.0,0.5,0.6304986523082715,299792458
0,-5,1,0,1,0,5,0,1.4599723539767515,0.8281793678332209,0.0,0.5,0.6304986523082715,299792458
1,5,1,0,1,0,2,0,1.4599723539767515,0.8281793678332209,0.0,0.5,0.6304986523082715,299792458
0,-5,1,0,1,0,0,0,1.4599723539767515,0.8281793678332209,0.0,0.5,0.6304986523082715,299792458
1,6,1,0,1,1,-4,1,1.2353449305783666,0.7007579156383514,0.0,0.7,0.6304168536010933,299792458
1,4,1,0,1,1,-6,0,1.2346563964251593,0.7003673399002688,0.0,0.7,0.6302020369451479,299792458
0,-5,1,0,1,1,-7,0,1.2346563964251593,0.7003673399002688,0.0,0.7,0.6302020369451479,299792458
1,5,1,0,1,1,-5,0,1.2346563964251593,0.7003673399002688,0.0,0.7,0.6302020369451479,299792458
0,5,1,0,1,1,-5,1,1.2346563964251591,0.7003673399002686,0.0,0.7,0.6302020369451478,299792458
0,1,1,0,1,1,-5,1,1.2346563964251591,0.7003673399002686,0.0,0.7,0.6302020369451478,299792458
1,3,1,0,1,0,-3,0,1.4586127040472954,0.8274080970512884,0.0,0.5,0.6300744533782086,299792458
1,3,1,0,1,0,-6,1,1.4586127040472954,0.8274080970512884,0.0,0.5,0.6300744533782086,299792458
0,-3,1,0,1,0,-3,0,1.4586127040472954,0.8274080970512884,0.0,0.5,0.6300744533782086,299792458
0,6,1,0,1,0,-4,1,1.4586127040472954,0.8274080970512884,0.0,0.5,0.6300744533782086,299792458
0,-6,1,0,1,0,-4,1,1.4586127040472954,0.8274080970512884,0.0,0.5,0.6300744533782086,299792458
0,5,1,0,1,0,3,1,1.4547209876562026,0.8252004941389577,0.0,0.5,0.6288602717764267,299792458
0,-2,1,0,1,0,-8,0,1.4547209876562026,0.8252004941389577,0.0,0.5,0.6288602717764267,299792458
0,-5,1,0,1,0,4,0,1.4547209876562026,0.8252004941389577,0.0,0.5,0.6288602717764267,299792458
1,4,1,0,1,0,1,1,1.4547209876562026,0.8252004941389577,0.0,0.5,0.6288602717764267,299792458
1,5,1,0,1,0,3,0,1.4547209876562026,0.8252004941389577,0.0,0.5,0.6288602717764267,299792458
1,4,1,0,1,0,-1,1,1.4547209876562026,0.8252004941389577,0.0,0.5,0.6288602717764267,299792458
0,-5,1,0,1,0,1,0,1.4547209876562026,0.8252004941389577,0.0,0.5,0.6288602717764267,299792458
1,5,1,0,1,0,5,0,1.4547209876562026,0.8252004941389577,0.0,0.5,0.6288602717764267,299792458
0,-3,1,0,1,1,-8,0,1.228903609577518,0.6971040319603742,0.0,0.7,0.6284072175782058,299792458
0,3,1,0,1,1,-6,1,1.228903609577518,0.6971040319603742,0.0,0.7,0.6284072175782058,299792458
